ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL,Attribute 1 name,Attribute 2 name,Attribute 3 name
200094,variation,0200094-F-none-none,,,,,,,,,taxable,,,3,5,,,0,1,1,1,,,,1099,,,,,,0100032-P,,,,,,1,,phyllis-rattan-outdoor-sofa-set-two-seater-sofa-outdoor-furniture-grey,,F,,,,,,,,,,,,,,Size,,
200095,variation,0200095-G-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1099,,,,,,0100032-P,,,,,,1,,phyllis-rattan-outdoor-sofa-set-two-seater-sofa-outdoor-furniture-grey,,G,,,,,,,,,,,,,,Size,,
200096,variation,0200096-H-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1199,,,,,,0100032-P,,,,,,1,,phyllis-rattan-outdoor-sofa-set-two-seater-sofa-outdoor-furniture-grey,,H,,,,,,,,,,,,,,Size,,
200097,variation,0200097-I-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1199,,,,,,0100032-P,,,,,,1,,phyllis-rattan-outdoor-sofa-set-two-seater-sofa-outdoor-furniture-grey,,I,,,,,,,,,,,,,,Size,,
200098,variation,0200098-J-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1299,,,,,,0100032-P,,,,,,1,,phyllis-rattan-outdoor-sofa-set-two-seater-sofa-outdoor-furniture-grey,,J,,,,,,,,,,,,,,Size,,
200099,variation,0200099-K-none-none,,,,,,,,,taxable,,,1,5,,,0,1,1,1,,,,299,,,,,,0100032-P,,,,,,1,,phyllis-rattan-outdoor-sofa-set-two-seater-sofa-outdoor-furniture-grey,,K,,,,,,,,,,,,,,Size,,
200100,variation,0200100-L-none-none,,,,,,,,,taxable,,,2,5,,,0,1,1,1,,,,399,,,,,,0100032-P,,,,,,1,,phyllis-rattan-outdoor-sofa-set-two-seater-sofa-outdoor-furniture-grey,,L,,,,,,,,,,,,,,Size,,
200101,variation,0200101-202cm-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,1195,,,,,,0100033-P,,,,,,1,,vanessa-double-bed-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0002__-16.jpg?v=1694814220,202cm,,,,,,,,,,,,,,Size,,
200102,variation,0200102-White-210cm-none,,,,,,,,,taxable,,,8,5,,,0,1,1,1,,,,1299,,,,,,0100034-P,,,,,,1,,wanda-double-bed-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0006__-22.jpg?v=1694814021,White,210cm,,,,,,,,,,,,,Color,Size,
200103,variation,0200103-Black-180cm-none,,,,,,,,,taxable,,,8,5,,,0,1,1,1,,,,1099,,,,,,0100034-P,,,,,,1,,wanda-double-bed-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0008__-10.jpg?v=1694814021,Black,180cm,,,,,,,,,,,,,Color,Size,
200104,variation,0200104-Black-210cm-none,,,,,,,,,taxable,,,8,5,,,0,1,1,1,,,,1299,,,,,,0100034-P,,,,,,1,,wanda-double-bed-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0007__-11.jpg?v=1694814021,Black,210cm,,,,,,,,,,,,,Color,Size,
200105,variation,0200105-190cm-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,1199,,,,,,0100035-P,,,,,,1,,tracy-cream-double-bed-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0014__-09.jpg?v=1694814172,190cm,,,,,,,,,,,,,,Size,,
200106,variation,0200106-196cm-none-none,,,,,,,,,taxable,,,5,5,,,0,1,1,1,,,,1099,,,,,,0100036-P,,,,,,1,,roberta-double-bed,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0016__-26.jpg?v=1694761593,196cm,,,,,,,,,,,,,,Size,,
200107,variation,0200107-200cm-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,1199,,,,,,0100037-P,,,,,,1,,stella-double-bed,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0022__-04.jpg?v=1694812311,200cm,,,,,,,,,,,,,,Size,,
200108,variation,0200108-213cm-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,1399,,,,,,0100038-P,,,,,,1,,kinza-double-bed-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0027__-05.jpg?v=1694812129,213cm,,,,,,,,,,,,,,Size,,
200109,variation,0200109-Brown-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,189,,,,,,0100044-P,,,,,,1,,doreen-dining-chair,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0057__-05.jpg?v=1694811341,Brown,,,,,,,,,,,,,,Color,,
200110,variation,0200110-Brown-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,229,,,,,,0100047-P,,,,,,1,,maisie-dining-chair,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0071__-06.jpg?v=1694811199,Brown,,,,,,,,,,,,,,Color,,
200111,variation,0200111-Green-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,199,,,,,,0100049-P,,,,,,1,,cornelia-dining-chair,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0083__-03.jpg?v=1694751119,Green,,,,,,,,,,,,,,Color,,
200112,variation,0200112-Brown-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,199,,,,,,0100050-P,,,,,,1,,edwina-coffee-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0086__-06.jpg?v=1694810237,Brown,,,,,,,,,,,,,,Color,,
200113,variation,0200113-Grey-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,199,,,,,,0100050-P,,,,,,1,,edwina-coffee-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0088__-03.jpg?v=1694810237,Grey,,,,,,,,,,,,,,Color,,
200114,variation,0200114-160cm-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,999,,,,,,0100051-P,,,,,,1,,caden-cloud-two-seater-sofa-boucle,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0094__-01.jpg?v=1694810121,160cm,,,,,,,,,,,,,,Size,,
200115,variation,0200115-210cm-none-none,,,,,,,,,taxable,,,9,5,,,0,1,1,1,,,,1199,,,,,,0100051-P,,,,,,1,,caden-cloud-two-seater-sofa-boucle,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0015__1_0093__-03.jpg?v=1694810042,210cm,,,,,,,,,,,,,,Size,,
200116,variation,0200116-Grey-Medium Back-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,359,,,,,,0100054-P,,,,,,1,,deon-e43-office-chair-high-back,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/eames-style-e43-office-chair-weilai-concept-weilai-concept-4_96ed905c-325a-4fb4-bd87-483f7c511f11.jpg?v=1694083544,Grey,Medium Back,,,,,,,,,,,,,Color,Size,
200117,variation,0200117-Black-High Back-none,,,,,,,,,taxable,,,5,5,,,0,1,1,1,,,,459,,,,,,0100054-P,,,,,,1,,deon-e43-office-chair-high-back,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/eames-style-e43-office-chair-weilai-concept-weilai-concept-3_5aba0a83-34ff-4d8a-9fc7-483f76546ba4.jpg?v=1694083544,Black,High Back,,,,,,,,,,,,,Color,Size,
200118,variation,0200118-Black-Medium Back-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,359,,,,,,0100054-P,,,,,,1,,deon-e43-office-chair-high-back,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/eames-style-e43-office-chair-weilai-concept-weilai-concept-2_f306fb84-c4bf-44f5-b85c-5f62de939a03.jpg?v=1694083544,Black,Medium Back,,,,,,,,,,,,,Color,Size,
200119,variation,0200119-White-High Back-none,,,,,,,,,taxable,,,5,5,,,0,1,1,1,,,,459,,,,,,0100054-P,,,,,,1,,deon-e43-office-chair-high-back,,White,High Back,,,,,,,,,,,,,Color,Size,
200120,variation,0200120-White-Medium Back-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,359,,,,,,0100054-P,,,,,,1,,deon-e43-office-chair-high-back,,White,Medium Back,,,,,,,,,,,,,Color,Size,
200121,variation,0200121-B-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,599,,,,,,0100056-P,,,,,,1,,jill-sintered-stone-coffee-table-round,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0019__-03_0007__-04_dbc7e9f9-f8d5-4998-b042-434d8f7f54e0.jpg?v=1694123347,B,,,,,,,,,,,,,,Combination,,
200122,variation,0200122-C-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,599,,,,,,0100056-P,,,,,,1,,jill-sintered-stone-coffee-table-round,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0019__-03_0008__-03_409ab576-51e8-4857-833d-e18837fdcb1e.jpg?v=1694123347,C,,,,,,,,,,,,,,Combination,,
200123,variation,0200123-D-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,599,,,,,,0100056-P,,,,,,1,,jill-sintered-stone-coffee-table-round,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0019__-03_0006__-03_fead4ca4-acfd-47f2-9662-3a3a58f0f7b4.jpg?v=1694123346,D,,,,,,,,,,,,,,Combination,,
200124,variation,0200124-80CM-none-none,,,,,,,,,taxable,,,4,5,,,0,1,1,1,,,,429,,,,,,0100057-P,,,,,,1,,cethy-solid-wood-shoe-storage-white,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0018__-04_0009__-06.jpg?v=1696832229,80CM,,,,,,,,,,,,,,Size,,
200125,variation,0200125-100CM-none-none,,,,,,,,,taxable,,,8,5,,,0,1,1,1,,,,459,,,,,,0100057-P,,,,,,1,,cethy-solid-wood-shoe-storage-white,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_0018__-04_0006__-01.jpg?v=1696832196,100CM,,,,,,,,,,,,,,Size,,
200126,variation,0200126-White-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,449,,,,,,0100058-P,,,,,,1,,lorna-shoe-storage-grey,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/1_c3580c04-a3b9-4b41-84de-1e6d0ee4b818.jpg?v=1694075546,White,,,,,,,,,,,,,,Color,,
200127,variation,0200127-Grey-45cm-none,,,,,,,,,taxable,,,1,5,,,0,1,1,1,,,,99,,,,,,0100061-P,,,,,,1,,ana-bedside-table-45cm-for-display,https://cdn.shopify.com/s/files/1/0324/8268/9157/files/O1CN01K3sWD31LCUsFmtcr2___2208411851263_89b69441-31aa-4238-8ac2-60f1b4a0177e.jpg?v=1693982282,Grey,45cm,,,,,,,,,,,,,Color,Size,
200128,variation,0200128-1800mm-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100064-P,,,,,,1,,cecily-folding-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_0063f953-c998-4100-bcae-a19120e685a8.jpg?v=1693189490,1800mm,,,,,,,,,,,,,,Size,,
200129,variation,0200129-B-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100065-P,,,,,,1,,southbridge-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_3da51ce7-50a2-4937-bda3-960c5c84edda.jpg?v=1693189480,B,,,,,,,,,,,,,,Marble Top,,
200130,variation,0200130-C-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100065-P,,,,,,1,,southbridge-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_a1e82c91-9ca4-4cee-8db9-97f43151f5da.jpg?v=1693189480,C,,,,,,,,,,,,,,Marble Top,,
200131,variation,0200131-D-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100065-P,,,,,,1,,southbridge-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_08730179-45ac-4675-ad2a-5d624fabe348.jpg?v=1693189480,D,,,,,,,,,,,,,,Marble Top,,
200132,variation,0200132-E-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100065-P,,,,,,1,,southbridge-dining-table-sintered-stone,,E,,,,,,,,,,,,,,Marble Top,,
200133,variation,0200133-160CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_e4a46ba7-2f9a-4b9b-9c96-132c09d53f71.jpg?v=1694856919,160CM,2,,,,,,,,,,,,,Size,Marble Top,
200134,variation,0200134-160CM-3-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_aa1543b8-7315-4392-9a9f-fb9d12d44295.jpg?v=1694856919,160CM,3,,,,,,,,,,,,,Size,Marble Top,
200135,variation,0200135-180CM-1-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_18e5e328-1d15-49da-9a5f-fc0241fd8d80.jpg?v=1694856919,180CM,1,,,,,,,,,,,,,Size,Marble Top,
200136,variation,0200136-180CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_4e7f5e19-6fa3-4a98-a4ba-e5bc054838bc.jpg?v=1694856919,180CM,2,,,,,,,,,,,,,Size,Marble Top,
200137,variation,0200137-180CM-3-none,,,,,,,,,taxable,,,20,5,,,0,1,1,1,,,,899,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,180CM,3,,,,,,,,,,,,,Size,Marble Top,
200138,variation,0200138-200CM-1-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,200CM,1,,,,,,,,,,,,,Size,Marble Top,
200139,variation,0200139-200CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,200CM,2,,,,,,,,,,,,,Size,Marble Top,
200140,variation,0200140-200CM-3-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,200CM,3,,,,,,,,,,,,,Size,Marble Top,
200141,variation,0200141-220CM-1-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,220CM,1,,,,,,,,,,,,,Size,Marble Top,
200142,variation,0200142-220CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,220CM,2,,,,,,,,,,,,,Size,Marble Top,
200143,variation,0200143-220CM-3-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,220CM,3,,,,,,,,,,,,,Size,Marble Top,
200144,variation,0200144-240CM-1-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1199,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,240CM,1,,,,,,,,,,,,,Size,Marble Top,
200145,variation,0200145-240CM-2-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1199,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,240CM,2,,,,,,,,,,,,,Size,Marble Top,
200146,variation,0200146-240CM-3-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,1199,,,,,,0100066-P,,,,,,1,,mira-sintered-stone-dining-table,,240CM,3,,,,,,,,,,,,,Size,Marble Top,
200147,variation,0200147-1-160*80CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_4_7b06afba-c41b-4184-9919-5673dfdacd56.jpg?v=1693189457,1,160*80CM,,,,,,,,,,,,,Material,Size,
200148,variation,0200148-1-180*90CM-none,,,,,,,,,taxable,,,19,5,,,0,1,1,1,,,,899,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_3f4e01db-4985-431e-8d3f-53ecf35789a4.jpg?v=1693189457,1,180*90CM,,,,,,,,,,,,,Material,Size,
200149,variation,0200149-1-200*100CM-none,,,,,,,,,taxable,,,16,5,,,0,1,1,1,,,,999,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_4e8fee55-1547-4f88-ae78-fefadaaccdeb.jpg?v=1693189457,1,200*100CM,,,,,,,,,,,,,Material,Size,
200150,variation,0200150-1-220*100CM-none,,,,,,,,,taxable,,,20,5,,,0,1,1,1,,,,1099,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_6dada958-5b58-4c4b-85be-ea7e235b42e1.jpg?v=1693189457,1,220*100CM,,,,,,,,,,,,,Material,Size,
200151,variation,0200151-1-240*110CM-none,,,,,,,,,taxable,,,14,5,,,0,1,1,1,,,,1199,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,1,240*110CM,,,,,,,,,,,,,Material,Size,
200152,variation,0200152-2-140*80CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,2,140*80CM,,,,,,,,,,,,,Material,Size,
200153,variation,0200153-2-160*80CM-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,799,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,2,160*80CM,,,,,,,,,,,,,Material,Size,
200154,variation,0200154-2-180*90CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,2,180*90CM,,,,,,,,,,,,,Material,Size,
200155,variation,0200155-2-200*100CM-none,,,,,,,,,taxable,,,14,5,,,0,1,1,1,,,,999,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,2,200*100CM,,,,,,,,,,,,,Material,Size,
200156,variation,0200156-2-220*100CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,2,220*100CM,,,,,,,,,,,,,Material,Size,
200157,variation,0200157-2-240*110CM-none,,,,,,,,,taxable,,,17,5,,,0,1,1,1,,,,1199,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,2,240*110CM,,,,,,,,,,,,,Material,Size,
200158,variation,0200158-3-140*80CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,3,140*80CM,,,,,,,,,,,,,Material,Size,
200159,variation,0200159-3-160*80CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,3,160*80CM,,,,,,,,,,,,,Material,Size,
200160,variation,0200160-3-180*90CM-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,899,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,3,180*90CM,,,,,,,,,,,,,Material,Size,
200161,variation,0200161-3-200*100CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,999,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,3,200*100CM,,,,,,,,,,,,,Material,Size,
200162,variation,0200162-3-220*100CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1099,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,3,220*100CM,,,,,,,,,,,,,Material,Size,
200163,variation,0200163-3-240*110CM-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1189,,,,,,0100067-P,,,,,,1,,nala-dining-table-sintered-stone,,3,240*110CM,,,,,,,,,,,,,Material,Size,
200164,variation,0200164-140cm-4-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1199,,,,,,0100068-P,,,,,,1,,osaka-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_75435fc6-c09f-4d7c-9950-ad6a337fe582.jpg?v=1693189449,140cm,4,,,,,,,,,,,,,Size,With Chairs,
200165,variation,0200165-140cm-6-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100068-P,,,,,,1,,osaka-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_e471d979-de07-4751-9a8c-31c5a3cc0300.jpg?v=1693189449,140cm,6,,,,,,,,,,,,,Size,With Chairs,
200166,variation,0200166-180cm-0-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100068-P,,,,,,1,,osaka-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_d740fa21-5ad8-48a7-afb2-d8414a3eeb8d.jpg?v=1693189449,180cm,0,,,,,,,,,,,,,Size,With Chairs,
200167,variation,0200167-180cm-4-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1399,,,,,,0100068-P,,,,,,1,,osaka-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_840a2347-4cd0-42ce-b0ee-27a893d59ef8.jpg?v=1693189449,180cm,4,,,,,,,,,,,,,Size,With Chairs,
200168,variation,0200168-180cm-6-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1599,,,,,,0100068-P,,,,,,1,,osaka-dining-table-sintered-stone,,180cm,6,,,,,,,,,,,,,Size,With Chairs,
200169,variation,0200169-1800mm-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,799,,,,,,0100069-P,,,,,,1,,boston-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_f967be71-968e-461e-9754-73f128a09cc2.jpg?v=1693189442,1800mm,,,,,,,,,,,,,,Size,,
200170,variation,0200170-2000mm-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,899,,,,,,0100069-P,,,,,,1,,boston-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_b124c11a-e4df-4ccf-b5c8-3af6f96a8c4c.jpg?v=1693189442,2000mm,,,,,,,,,,,,,,Size,,
200171,variation,0200171-2200mm-none-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,999,,,,,,0100069-P,,,,,,1,,boston-dining-table-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_bd4347a5-9364-4ce1-95dd-2b3458cdb26d.jpg?v=1693189442,2200mm,,,,,,,,,,,,,,Size,,
200172,variation,0200172-2400mm-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1099,,,,,,0100069-P,,,,,,1,,boston-dining-table-sintered-stone,,2400mm,,,,,,,,,,,,,,Size,,
200173,variation,0200173-2600mm-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1399,,,,,,0100069-P,,,,,,1,,boston-dining-table-sintered-stone,,2600mm,,,,,,,,,,,,,,Size,,
200174,variation,0200174-Black-130cm-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,449,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/samirah-dining-table-sets-marble-weilai-concept-weilai-concept-2_a1aa1c64-ac29-4253-9181-59d99215dc7c.jpg?v=1693189435,Black,130cm,,,,,,,,,,,,,Color,Size,
200175,variation,0200175-Black-140cm-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,499,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/samirah-dining-table-sets-marble-weilai-concept-weilai-concept-3_7a014c4a-3aa2-4317-844e-0b4fa89ac853.jpg?v=1693189435,Black,140cm,,,,,,,,,,,,,Color,Size,
200176,variation,0200176-Black-160cm-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,569,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/samirah-dining-table-sets-marble-weilai-concept-weilai-concept-4_c6093f46-0352-45bb-b31f-f575d4129555.jpg?v=1693189435,Black,160cm,,,,,,,,,,,,,Color,Size,
200177,variation,0200177-Black-180cm-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,619,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/samirah-dining-table-sets-marble-weilai-concept-weilai-concept-5_be44474c-8155-4a6d-8a3f-3dba93712e4c.jpg?v=1693189435,Black,180cm,,,,,,,,,,,,,Color,Size,
200178,variation,0200178-White-120cm-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,399,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/samirah-dining-table-sets-marble-weilai-concept-weilai-concept-6_08589819-241b-4861-b38e-53202b7ef554.jpg?v=1693189435,White,120cm,,,,,,,,,,,,,Color,Size,
200179,variation,0200179-White-130cm-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,449,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/samirah-dining-table-sets-marble-weilai-concept-weilai-concept-7_38b9715f-5777-4be0-ba48-379fcfe4682c.jpg?v=1693189435,White,130cm,,,,,,,,,,,,,Color,Size,
200180,variation,0200180-White-140cm-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,499,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,,White,140cm,,,,,,,,,,,,,Color,Size,
200181,variation,0200181-White-160cm-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,569,,,,,,0100070-P,,,,,,1,,samirah-dining-table-set-sintered-stone,,White,160cm,,,,,,,,,,,,,Color,Size,
